id,label,id_prop_instance_of
id_creator_1545,"Hefele, P.",id_base_author
id_creator_1546,"Kreins, P.",id_base_author
id_creator_1547,"Bauwens, B.",id_base_author
id_creator_1548,"Jetz, W.",id_base_author
id_creator_1549,"Reimann, S.",id_base_author
id_creator_1550,"Bond-Lamberty, B.",id_base_author
id_creator_1551,"Abrudan, I.V.",id_base_author
id_creator_1552,"Brázdil, R.",id_base_author
id_creator_1553,"Adeline, M.T.",id_base_author
id_creator_1554,"Wang, S.",id_base_author
id_creator_1555,"Drastig, K.",id_base_author
id_creator_11224,"Kätzel, R.",id_base_author;id_base_editor
id_creator_1557,"Hawkins, E.",id_base_author
id_creator_1558,"Lemke, P.",id_base_author
id_creator_1559,"Parry, M.",id_base_author
id_creator_1560,"Tuerk, A.",id_base_author
id_creator_1561,"Kemper, M.",id_base_author
id_creator_1562,"Otto, S.A.C.",id_base_author
id_creator_1563,"Pfï¿½tzner, B.",id_base_author
id_creator_1564,"D'haen, S.",id_base_author
id_creator_1565,"Kite, G.",id_base_author
id_creator_1566,"Jahn, A.",id_base_author
id_creator_1567,"Keilholz, P.",id_base_author
id_creator_1568,"Huber, M.",id_base_author
id_creator_1569,"Lienenkamp, R.",id_base_author
id_creator_1570,"Whitlock, C.",id_base_author
id_creator_1571,"Dawson, T.E.",id_base_author
id_creator_1572,"Bijl, P.K.",id_base_author
id_creator_1573,"Kovacs, P.",id_base_author
id_creator_1574,"Zuberbühler, U.",id_base_author
id_creator_1575,"Vossbeck, M.",id_base_author
id_creator_1576,"Kelsey, N.",id_base_author
id_creator_1577,"Strauch, M.",id_base_author
id_creator_1578,"Munyaradzi, C.",id_base_author
id_creator_1579,"Moreira, J.R.",id_base_author
id_creator_1580,"Nardoto, G.B.",id_base_author
id_creator_1581,"Schneider von Deimling, T.",id_base_author
id_creator_1582,"Le Maire, G.",id_base_author
id_creator_1583,"Scheiffele, L.",id_base_author
id_creator_1584,"Sailor, D.",id_base_author
id_creator_11250,"Bergmann, S.",id_base_author;id_base_editor
id_creator_1586,"Hamburg, S.P.",id_base_author
id_creator_1587,"Beck, F.",id_base_author
id_creator_1588,"Schröder, B.",id_base_author
id_creator_1589,"Fetzel, T.",id_base_author
id_creator_1590,"Willner, S.",id_base_author
id_creator_1591,"Leemans, R.M.",id_base_author
id_creator_1592,"Ahrens, W.",id_base_author
id_creator_11259,"Hansjürgens, B.",id_base_author;id_base_editor
id_creator_1594,"Herrmann, L.",id_base_author
id_creator_1595,"Tao, C.",id_base_author
id_creator_1596,"Nemesova, I.",id_base_author
id_creator_1597,"Wohlfeil, I.C.",id_base_author
id_creator_1598,"Muench, M.",id_base_author
id_creator_1599,"Zhohkova, E.",id_base_author
id_creator_1600,"Gerdes, H.",id_base_author
id_creator_1601,"Carrara, S.",id_base_author
id_creator_1602,"Laconte, P.",id_base_author
id_creator_1603,"Archibald, S.",id_base_author
id_creator_1604,"Schnur, R.",id_base_author
id_creator_1605,"Zeng, N.",id_base_author
id_creator_1606,"Steinberger, J.",id_base_author
id_creator_1607,"Cremer, C.",id_base_author
id_creator_1608,"Pagani, M.",id_base_author
id_creator_1609,"Murphy, R.",id_base_author
id_creator_1610,"Antoni Migliorati, M.d.",id_base_author
id_creator_1611,"Luhmann, J.",id_base_author
id_creator_1612,"Schulz, P.",id_base_author
id_creator_1613,"Scholten, T.",id_base_author
id_creator_1614,"Hartman, D.",id_base_author
id_creator_1615,"Yimit, H.",id_base_author
id_creator_1616,"Peter U., C.",id_base_author
id_creator_1617,"Jallow, B.",id_base_author
id_creator_1618,"Feudel, U.",id_base_author
id_creator_1619,"Smirnov, D.A.",id_base_author
id_creator_1620,"White, J.",id_base_author
id_creator_1621,"Neumann, A.",id_base_author
id_creator_1622,"Edmonds, J.A.",id_base_author
id_creator_1623,"Haanpää, S.",id_base_author
id_creator_11272,"Bronstert, A.",id_base_author;id_base_editor
id_creator_1625,"Milly, P.C.D.",id_base_author
id_creator_1626,"Bopp, L.P.",id_base_author
id_creator_1627,"Marletto, V.",id_base_author
id_creator_1628,"Liu, X.",id_base_author
id_creator_1629,"Achache, J.",id_base_author
id_creator_1630,"Butchart, S.H.M.",id_base_author
id_creator_1631,"Zurayk, R.",id_base_author
id_creator_1632,"Heino, M.",id_base_author
id_creator_1633,"Ragoonaden, S.",id_base_author
id_creator_1634,"Romanovskaya, A.",id_base_author
id_creator_1635,"Kaburire, L.",id_base_author
id_creator_1636,"Mechler, R.",id_base_author
id_creator_11280,"Jacob, D.",id_base_author;id_base_editor
id_creator_1638,"Holmes, R.M.",id_base_author
id_creator_1639,"Stolarski, R.S.",id_base_author
id_creator_1640,"Young, S.",id_base_author
id_creator_1641,"O'Leary, G.J.",id_base_author
id_creator_1642,"AchutaRao, K.",id_base_author
id_creator_1643,"Xu, F.",id_base_author
id_creator_1644,"Krisztin, T.",id_base_author
id_creator_1645,"Schulin, R.",id_base_author
id_creator_1646,"Maerker, M.",id_base_author
id_creator_1647,"Apt, J.",id_base_author
id_creator_11287,"Franck, S.",id_base_author;id_base_editor
id_creator_1649,"Osborne, C.P.",id_base_author
id_creator_1650,"Lawrence, P.J.",id_base_author
id_creator_1651,"Milne, J.",id_base_author
id_creator_1652,"Meon, G.",id_base_author
id_creator_1653,"Pereira, A.J.S.C.",id_base_author
id_creator_1654,"Denhard, M.",id_base_author
id_creator_1655,"Nutzer, T.",id_base_author
id_creator_1656,"Gray, L.",id_base_author
id_creator_1657,"Shcheredin, S.",id_base_author
id_creator_1658,"Yamazaki, D.",id_base_author
id_creator_1659,"Balkovič, J.",id_base_author
id_creator_1660,"Oertel, D.",id_base_author
id_creator_1661,"Heinrich, I.",id_base_author
id_creator_1662,"Pinot, S.",id_base_author
id_creator_1663,"Moore, J.",id_base_author
id_creator_1664,"Hoskins, B.",id_base_author
id_creator_1665,"Henman, J.",id_base_author
id_creator_1666,"Dougherty, W.W.",id_base_author
id_creator_11300,"Hov, O.",id_base_author;id_base_editor
id_creator_1668,"Pilz, T.",id_base_author
id_creator_1669,"Li, A.",id_base_author
id_creator_1670,"van Mejl, H.",id_base_author
id_creator_1671,"Karremann, M.K.",id_base_author
id_creator_1672,"Bers, C.v.",id_base_author
id_creator_1673,"Yu, G.",id_base_author
id_creator_1674,"Bauer, K.",id_base_author
id_creator_1675,"Ehrenstein, C.",id_base_author
id_creator_1676,"Gelfand, B.E.",id_base_author
id_creator_1677,"Johnson, J.V.",id_base_author
id_creator_1678,"Spork, C.C.",id_base_author
id_creator_1679,"Reinhard, J.",id_base_author
id_creator_1680,"Marquez, L.",id_base_author
id_creator_1681,"Renelt, S.",id_base_author
id_creator_1682,"Schlosser, A.",id_base_author
id_creator_1683,"Hyttinen, J.",id_base_author
id_creator_1684,"Eugenio, E.A.",id_base_author
id_creator_1685,"Bullock, P.",id_base_author
id_creator_1686,"Dorado, M.A.",id_base_author
id_creator_1687,"Wolfe, A.P.",id_base_author
id_creator_1688,"Hirte, G.",id_base_author
id_creator_1689,"Brussaard, L.",id_base_author
id_creator_1690,"Viovy, N.",id_base_author
id_creator_1691,"Adam, N.",id_base_author
id_creator_1692,"Pinty, B.",id_base_author
id_creator_1693,"Thiel-Clemen, T.",id_base_author
id_creator_11312,"Lucas, P.",id_base_author;id_base_editor
id_creator_1695,"Nemry, B.",id_base_author
id_creator_1696,"Printz, A.",id_base_author
id_creator_1697,"Thur, M.",id_base_author
id_creator_1698,"Perrette, M.",id_base_author
id_creator_1699,"Ericsson, K.",id_base_author
id_creator_1700,"Havlin, S.",id_base_author
id_creator_1701,"Setia, D.",id_base_author
id_creator_11321,"Haarmeyer, D.H.",id_base_author;id_base_editor
id_creator_1703,"Thomalla, F.",id_base_author
id_creator_1704,"Reif, C.",id_base_author
id_creator_1705,"Guo, G.",id_base_author
id_creator_1706,"Ojima, D.S.",id_base_author
id_creator_1707,"Ulrich, R.G.",id_base_author
id_creator_1708,"Grosskinsky, S.",id_base_author
id_creator_1709,"Dong, L.",id_base_author
id_creator_1710,"Wisser, D.",id_base_author
id_creator_1711,"Casanoves, F.",id_base_author
id_creator_1712,"Köchy, M.",id_base_author
id_creator_1713,"Fenhann, J.",id_base_author
id_creator_1714,"Kaipainen, T.",id_base_author
id_creator_1715,"Bibikova, O.A.",id_base_author
id_creator_1716,"Holten, J.I.",id_base_author
id_creator_1717,"Macknick, J.",id_base_author
id_creator_11331,"Vermaat, J.E.",id_base_author;id_base_editor
id_creator_11337,"Bleischwitz, R.",id_base_author;id_base_editor
id_creator_11335,"Krausmann, F.",id_base_author;id_base_editor
id_creator_1721,"Shkaruba, A.",id_base_author
id_creator_1722,"Muhumuza, M.",id_base_author
id_creator_1723,"Braconnot, P.",id_base_author
id_creator_1724,"Bathgate, S.",id_base_author
id_creator_1725,"Villoria, N.",id_base_author
id_creator_1726,"Cossu, A.",id_base_author
id_creator_1727,"Penev, L.",id_base_author
id_creator_1728,"Eierdanz, F.",id_base_author
id_creator_11346,"Böhning-Gaese, K.",id_base_author;id_base_editor
id_creator_11348,"Palutikof, J.P.",id_base_author;id_base_editor
id_creator_1731,"Mbow, C.",id_base_author
id_creator_1732,"Price, E.",id_base_author
id_creator_1733,"Binder, C.",id_base_author
id_creator_11350,"Gaiser, T.",id_base_author;id_base_editor
id_creator_1735,"Stellmes, M.",id_base_author
id_creator_1736,"Primavera, M.G.",id_base_author
id_creator_1737,"Donges, J.",id_base_author
id_creator_1738,"Bodeker, G.",id_base_author
id_creator_1739,"Didenkulova, I.",id_base_author
id_creator_1740,"Fedosov, I.",id_base_author
id_creator_1741,"Tröndle, T.",id_base_author
id_creator_1742,"den Elzen, M.",id_base_author
id_creator_1743,"Yang, T.",id_base_author
id_creator_1744,"Zaag, P.v.d.",id_base_author
id_creator_1745,"Orr, A.",id_base_author
id_creator_1746,"James, R.",id_base_author
id_creator_1747,"Zell, J.",id_base_author
id_creator_1748,"Hooss, G.",id_base_author
id_creator_1749,"Watkiss, P.",id_base_author
id_creator_1750,"Serov, A.",id_base_author
id_creator_11370,"Eickemeier, P.",id_base_author;id_base_editor
id_creator_1752,"Meckling, J.",id_base_author
id_creator_1753,"Khosa, R.",id_base_author
id_creator_1754,"Levy, C.",id_base_author
id_creator_11373,"Suckow, F.",id_base_author;id_base_editor
id_creator_1756,"Lutter, S.",id_base_author
id_creator_1757,"Maragoni, G.",id_base_author
id_creator_1758,"Schmitz, G.",id_base_author
id_creator_1759,"Klose, M.",id_base_author
id_creator_1760,"van Essen, H.",id_base_author
id_creator_1761,"Manning, K.W.",id_base_author
id_creator_1762,"Hölzel, H.",id_base_author
id_creator_1763,"Sun, Y.",id_base_author
id_creator_1764,"Meya, J.",id_base_author
id_creator_1765,"Samset, B.H.",id_base_author
id_creator_1766,"Berz, G.",id_base_author
id_creator_1767,"Fürstenau, C.",id_base_author
id_creator_1768,"Peters, V.",id_base_author
id_creator_1769,"Kossacki, K.",id_base_author
id_creator_1770,"Kuparinen, A.",id_base_author
id_creator_11384,"Hattermann, F.",id_base_author;id_base_editor
id_creator_1772,"Jaspers, F.",id_base_author
id_creator_1773,"Fritzsche, K.",id_base_author
id_creator_1774,"Berger, L.",id_base_author
id_creator_1775,"Trujillo, I.",id_base_author
id_creator_1776,"Ciemer, C.",id_base_author
id_creator_1777,"Glaser, R.",id_base_author
id_creator_1778,"Neumann, K.",id_base_author
id_creator_1779,"Matovelle, A.",id_base_author
id_creator_1780,"Rocha, M.",id_base_author
id_creator_1781,"Martin, D.",id_base_author
id_creator_1782,"Wing, S.L.",id_base_author
id_creator_1783,"Favre, A.",id_base_author
id_creator_1784,"Boelee, E.",id_base_author
id_creator_1785,"Soriaga, R.",id_base_author
id_creator_1786,"Dahlem, M.A.",id_base_author
id_creator_1787,"Randerson, J.",id_base_author
id_creator_1788,"de la Rúa, C.",id_base_author
id_creator_1789,"Kêdziora, A.",id_base_author
id_creator_11395,"Spiecker, H.",id_base_author;id_base_editor
id_creator_1791,"Guimberteau, M.",id_base_author
id_creator_1792,"Yamaguchi, M.",id_base_author
id_creator_1793,"Ludescher, J.",id_base_author
id_creator_1794,"Lah, O.",id_base_author
id_creator_1795,"Redetzky, M.",id_base_author
id_creator_1796,"Böhm, U.",id_base_author
id_creator_1797,"Burgan, R.E.",id_base_author
id_creator_1798,"Kenfack, A.",id_base_author
id_creator_1799,"Lang, M.",id_base_author
id_creator_1800,"Vafeidis, A.T.",id_base_author
id_creator_1801,"Lauwaet, D.",id_base_author
id_creator_11402,"Bues, C.T.",id_base_author;id_base_editor
id_creator_1803,"Wang, Z.",id_base_author
id_creator_1804,"Schlenker, W.",id_base_author
id_creator_1805,"Jones, J.W.",id_base_author
id_creator_1806,"Ng, A.K.Y.",id_base_author
id_creator_1807,"Scrieciu, S.",id_base_author
id_creator_1808,"Samir, KC.",id_base_author
id_creator_1809,"Zhou, W.",id_base_author
id_creator_1810,"Wood, S.",id_base_author
id_creator_1811,"Ekschmitt, K.",id_base_author
id_creator_1812,"Domnin, D.A.",id_base_author
id_creator_11410,"Neufeldt, H.",id_base_author;id_base_editor
id_creator_1814,"Li, Y.",id_base_author
id_creator_1815,"Genevier, M.",id_base_author
id_creator_1816,"Fast, I.",id_base_author
id_creator_1817,"Newton, P.C.D.",id_base_author
id_creator_1818,"Martin, D.F.",id_base_author
id_creator_1819,"Degering, D.",id_base_author
id_creator_1820,"Kloppers, K.",id_base_author
id_creator_1821,"Meesenburg, H.",id_base_author
id_creator_1822,"Mason-D'Croz, D.",id_base_author
id_creator_1823,"Almarza, C.",id_base_author
id_creator_1824,"Lehnertz, K.",id_base_author
id_creator_1825,"Akshay, S.",id_base_author
id_creator_1826,"Randrianiaiana, R.",id_base_author
id_creator_1827,"Hille, M.",id_base_author
id_creator_1828,"Kitous, A.",id_base_author
id_creator_1829,"Odening, M.",id_base_author
id_creator_1830,"Lukes, M.",id_base_author
id_creator_1831,"Simonotto, J.",id_base_author
id_creator_1832,"Schelhaas, M.J.",id_base_author
id_creator_1833,"Alexander, K.",id_base_author
id_creator_1834,"Häger, C.",id_base_author
id_creator_1835,"Jimenez, B.",id_base_author
id_creator_1836,"Wallach, D.",id_base_author
id_creator_1837,"Jaccard, M.",id_base_author
id_creator_1838,"Fisk, D.J.",id_base_author
id_creator_1839,"Jäger-Waldau, A.",id_base_author
id_creator_11437,"Oyebande, L.",id_base_author;id_base_editor
id_creator_1841,"Boogaard, H.",id_base_author
id_creator_1842,"Erlach, B.",id_base_author
id_creator_1843,"Matteu, L.",id_base_author
id_creator_1844,"Bresch, D.N.",id_base_author
id_creator_1845,"Naaburs, G.J.",id_base_author
id_creator_1846,"Beljaars, A.C.M.",id_base_author
id_creator_11443,"Seiler, W.",id_base_author;id_base_editor
id_creator_1848,"Thomas, M.",id_base_author
id_creator_1849,"Allan, R.J.",id_base_author
id_creator_1850,"Clark, D.B.",id_base_author
id_creator_1851,"Knobloch, J.",id_base_author
id_creator_1852,"Begert, M.",id_base_author
id_creator_1853,"Brenner, S.",id_base_author
id_creator_1854,"Roy, P.K.",id_base_author
id_creator_1855,"Paeth, H.",id_base_author
id_creator_1856,"Levine, J.G.",id_base_author
id_creator_1857,"Wuerth, G.",id_base_author
id_creator_1858,"Kawamiya, M.",id_base_author
id_creator_1859,"Nemet, G.F.",id_base_author
id_creator_1860,"Hoegh-Guldberg, O.",id_base_author
id_creator_1861,"Mackenzie, F.T.",id_base_author
id_creator_1862,"Astakhov, S.V.",id_base_author
id_creator_1863,"Kavi Kumar, K.S.",id_base_author
id_creator_1864,"Callaghan, M.",id_base_author
id_creator_1865,"Enting, K.",id_base_author
id_creator_1866,"Nebel, A.",id_base_author
id_creator_1867,"Koehler, P.",id_base_author
id_creator_1868,"Heinze, B.",id_base_author
id_creator_1869,"Shiogama, H.",id_base_author
id_creator_1870,"Bauer, S.E.",id_base_author
id_creator_1871,"Prado, T.L.",id_base_author
id_creator_1872,"Jachner, S.",id_base_author
id_creator_1873,"Claus, T.",id_base_author
id_creator_1874,"Schaffernicht, E.",id_base_author
id_creator_1875,"Poschlod, P.",id_base_author
id_creator_1876,"Unger, D.M.",id_base_author
id_creator_1877,"Nordhoff, M.",id_base_author
id_creator_1878,"Yamin, F.",id_base_author
id_creator_1879,"Shcherbak, T.",id_base_author
id_creator_1880,"Arpaci, A.",id_base_author
id_creator_1881,"Pitelka, L.",id_base_author
id_creator_1882,"Sha, F.",id_base_author
id_creator_1883,"Cohen, S.",id_base_author
id_creator_1884,"Haarsma, R.J.",id_base_author
id_creator_1885,"Zhuang, Q.",id_base_author
id_creator_1886,"Jönsson, A.M.",id_base_author
id_creator_1887,"Ahrens, B.",id_base_author
id_creator_1888,"Pinskwar, I.",id_base_author
id_creator_1889,"Plate, E.J.",id_base_author
id_creator_1890,"Camill, P.",id_base_author
id_creator_1891,"Goss Eng, A.",id_base_author
id_creator_1892,"Van Ittersum, M.",id_base_author
id_creator_1893,"Reyer, C.P.O.",id_base_author
id_creator_11480,"Schneidewind, U.",id_base_author;id_base_editor
id_creator_1895,"Hofmann, S.",id_base_author
id_creator_1896,"Pichs, R.",id_base_author
id_creator_1897,"Langemeyer, J.",id_base_author
id_creator_1898,"Taipale, P.",id_base_author
id_creator_1899,"Syvitski, J.",id_base_author
id_creator_1900,"Chobotova, V.",id_base_author
id_creator_1901,"deNoblet-Ducoudre, N.",id_base_author
id_creator_1902,"Maheswaran, R.",id_base_author
id_creator_1903,"Castelletti, A.",id_base_author
id_creator_1904,"Christensen, O.B.",id_base_author
id_creator_1905,"Jeschke, M.",id_base_author
id_creator_1906,"Selbmann, B.",id_base_author
id_creator_1907,"Magnusson, W.E.",id_base_author
id_creator_1908,"Schenk, R.",id_base_author
id_creator_1909,"Wagner, C.",id_base_author
id_creator_1910,"Klasen, S.",id_base_author
id_creator_1911,"Augustin, T.",id_base_author
id_creator_1912,"Gekaluk, A.",id_base_author
id_creator_1913,"Barbaroux, C.",id_base_author
id_creator_1914,"Kronenberg, J.",id_base_author
id_creator_1915,"Ingram, W.",id_base_author
id_creator_1916,"Rosa, I.M.D.",id_base_author
id_creator_1917,"Smeets, E.M.W.",id_base_author
id_creator_1918,"Máté, K.",id_base_author
id_creator_11496,"Dietrich, O.",id_base_author;id_base_editor
id_creator_1920,"Wilming, H.",id_base_author
id_creator_1921,"Tokuda, I.T.",id_base_author
id_creator_1922,"Schimansky-Geier, L.",id_base_author
id_creator_1923,"Webler, T.",id_base_author
id_creator_1924,"Stemler, T.",id_base_author
id_creator_1925,"Beyerle, U.",id_base_author
id_creator_1926,"Perczyk, D.",id_base_author
id_creator_1927,"Stürck, J.",id_base_author
id_creator_1928,"Bornstein, R.",id_base_author
id_creator_1929,"Girod, B.",id_base_author
id_creator_1930,"Cady, L.P.",id_base_author
id_creator_1931,"Prochnow, A.",id_base_author
id_creator_1932,"Gerard, F.",id_base_author
id_creator_1933,"Gracia, C.",id_base_author
id_creator_1934,"Rehse, A.K.",id_base_author
id_creator_1935,"Tallis, H.",id_base_author
id_creator_1936,"Leinhos, S.",id_base_author
id_creator_1937,"Fitzharris, B.",id_base_author
id_creator_1938,"Armand, P.",id_base_author
id_creator_1939,"White, A.",id_base_author
id_creator_1940,"Otte, A.",id_base_author
id_creator_1941,"Bittermann, K.",id_base_author
id_creator_1942,"Baron, C.",id_base_author
id_creator_1943,"Warrick, R.A.",id_base_author
id_creator_11513,"Henning, K.",id_base_author;id_base_editor
id_creator_1945,"Nikolaev, S.",id_base_author
id_creator_1946,"Ciais, P.",id_base_author
id_creator_1947,"Law, R.M.",id_base_author
id_creator_1948,"Wanner, H.",id_base_author
id_creator_1949,"Mary, B.",id_base_author
id_creator_1950,"Walther, A.",id_base_author
id_creator_1951,"Hall, J.M.",id_base_author
id_creator_1952,"Friesen, J.",id_base_author
id_creator_1953,"Milke, K.",id_base_author
id_creator_1954,"Mulder, C.",id_base_author
id_creator_1955,"Keramidas, K.",id_base_author
id_creator_1956,"Finkel, A.",id_base_author
id_creator_1957,"Franović, I.",id_base_author
id_creator_1958,"Kober, T.",id_base_author
id_creator_1959,"Nagai, Y.",id_base_author
id_creator_1960,"Thrän, D.",id_base_author
id_creator_1961,"Yao, C.",id_base_author
id_creator_1962,"Gabrielle, B.",id_base_author
id_creator_1963,"Vandermeer, J.",id_base_author
id_creator_1964,"Wang, R.W.",id_base_author
id_creator_1965,"Gregory, J.",id_base_author
id_creator_1966,"Kühling, M.",id_base_author
id_creator_1967,"Clarke, L.E.",id_base_author
id_creator_1968,"Majda, A.M.",id_base_author
id_creator_1969,"Lian, X.",id_base_author
id_creator_1970,"Plieninger, T.",id_base_author
id_creator_1971,"Sprinz, D.S.",id_base_author
id_creator_11544,"Leontidou, L.",id_base_author;id_base_editor
id_creator_1973,"Parra, P.",id_base_author
id_creator_11547,"Clark, W.C.",id_base_author;id_base_editor
id_creator_1975,"Förster, H.",id_base_author
id_creator_1976,"Fumoto, T.",id_base_author
id_creator_1977,"Reisch, L.",id_base_author
id_creator_1978,"Neubert, D.",id_base_author
id_creator_11551,"Zhang, W.",id_base_author;id_base_editor
id_creator_1980,"Petoukov, V.",id_base_author
id_creator_1981,"Brown, V.K.",id_base_author
id_creator_1982,"Guo, J.",id_base_author
id_creator_1983,"Elbakidze, M.",id_base_author
id_creator_1984,"Lameu, E.L.",id_base_author
id_creator_1985,"Cooke, R.",id_base_author
id_creator_1986,"Genovese, E.",id_base_author
id_creator_1987,"Uckert, G.",id_base_author
id_creator_1988,"Dominic, A.R.",id_base_author
id_creator_1989,"Egorova, T.",id_base_author
id_creator_1990,"Zhao, Z.",id_base_author
id_creator_1991,"Angerer, G.",id_base_author
id_creator_1992,"Roche, D.M.",id_base_author
id_creator_1993,"Schleussner, C.F.",id_base_author
id_creator_1994,"Mouratiadou, I.",id_base_author
id_creator_1995,"Mizutani, N.",id_base_author
id_creator_1996,"Pietsch, J.",id_base_author
id_creator_1997,"Clement, J.",id_base_author
id_creator_1998,"Schermer, E.",id_base_author
id_creator_1999,"Eliseev, A.V.",id_base_author
id_creator_11564,"Ackerman, F.",id_base_author;id_base_editor
id_creator_2001,"Rounsevell, M.",id_base_author
id_creator_2002,"Neutel, A.M.",id_base_author
id_creator_2003,"Silva, A.L.C.",id_base_author
id_creator_2004,"Sachsenberg, S.",id_base_author
id_creator_2005,"Liang, M.",id_base_author
id_creator_2006,"Asrar, G.R.",id_base_author
id_creator_2007,"Kolb, J.J.",id_base_author
id_creator_2008,"Narain, V.",id_base_author
id_creator_2009,"Jonathan, D.",id_base_author
id_creator_2010,"Dinkelman, G.",id_base_author
id_creator_2011,"Bhatia, a.",id_base_author
id_creator_2012,"Hirabayashi, Y.",id_base_author
id_creator_2013,"Stavenga, M.",id_base_author
id_creator_2014,"Jeffery, L.",id_base_author
id_creator_2015,"Romanova, V.",id_base_author
id_creator_2016,"Cepuder, P.",id_base_author
id_creator_2017,"Heidug, W.K.",id_base_author
id_creator_2018,"Lee, V.",id_base_author
id_creator_2019,"Gossum, P.V.",id_base_author
id_creator_2020,"England, M.H.E.",id_base_author
id_creator_2021,"Parrado, R.",id_base_author
id_creator_2022,"Reese, R.",id_base_author
id_creator_2023,"Pagani, D.",id_base_author
id_creator_2024,"Schmidt-Traub, G.",id_base_author
id_creator_2025,"Ostapowicz, K.",id_base_author
id_creator_2026,"Knies, G.",id_base_author
id_creator_2027,"Alix-Garcia, J.",id_base_author
id_creator_2028,"François, C.",id_base_author
id_creator_2029,"Schriewer, D.",id_base_author
id_creator_2030,"Vorogushyn, S.",id_base_author
id_creator_2031,"Dodson, J.",id_base_author
id_creator_2032,"Figueroa Helland, V.C.",id_base_author
id_creator_2033,"Tietjen, O.",id_base_author
id_creator_2034,"Ueckerdt, F.",id_base_author
id_creator_2035,"Kropp, J.L.",id_base_author
id_creator_2036,"Pandit, R.K.",id_base_author
id_creator_2037,"Daisuke, M.",id_base_author
id_creator_2038,"Panos, E.",id_base_author
id_creator_2039,"Thiel-Klein, A.",id_base_author
id_creator_2040,"Gudipudi, R.V.",id_base_author
id_creator_2041,"Thakur, J.",id_base_author
id_creator_2042,"Thornton, P.",id_base_author
id_creator_2043,"Botta-Dukát, Z.",id_base_author
id_creator_2044,"Gregory, P.J.",id_base_author
id_creator_2045,"Botzler, C.S.",id_base_author
id_creator_2046,"Bett, H.K.",id_base_author
id_creator_2047,"Nunn, P.D.",id_base_author
id_creator_2048,"A., S.",id_base_author
id_creator_2049,"Godfray, H.C.J.",id_base_author
id_creator_2050,"Arets, E.J.M.M.",id_base_author
id_creator_2051,"Slámová, R.",id_base_author
id_creator_2052,"Glotter, M.",id_base_author
id_creator_2053,"Krinner, G.",id_base_author
id_creator_2054,"Kruschke, T.",id_base_author
id_creator_2055,"Persson, Å.",id_base_author
id_creator_2056,"Zhu, X.",id_base_author
id_creator_11611,"Karjalainen, T.",id_base_author;id_base_editor
id_creator_2058,"Whitmore, A.",id_base_author
id_creator_2059,"Choudhary, A.",id_base_author
id_creator_2060,"Fischer-Bruns, I.",id_base_author
id_creator_2061,"Forster, P.",id_base_author
id_creator_11617,"Schulze, R.E.",id_base_author;id_base_editor
id_creator_2063,"Nilsson, M.",id_base_author
id_creator_2064,"Lüken, B.M.",id_base_author
id_creator_2065,"Harmeling, S.",id_base_author
id_creator_2066,"Eskeland, G.S.",id_base_author
id_creator_2067,"Máñez Costa, M.",id_base_author
id_creator_2068,"Verhoelst, T.",id_base_author
id_creator_2069,"Eyring, V.",id_base_author
id_creator_2070,"Perthame, B.",id_base_author
id_creator_2071,"Pittock, A.B.",id_base_author
id_creator_2072,"Kremers, J.",id_base_author
id_creator_2073,"Rigling, A.",id_base_author
id_creator_2074,"Wergen, G.",id_base_author
id_creator_2075,"Slavin, P.",id_base_author
id_creator_2076,"Borisova, E.G.",id_base_author
id_creator_2077,"Edenhofer, o.",id_base_author
id_creator_2078,"Idso, S.B.",id_base_author
id_creator_2079,"Nelson, D.",id_base_author
id_creator_2080,"Mchau, D.",id_base_author
id_creator_11630,"Mahrenholz, P.",id_base_author;id_base_editor
id_creator_2082,"M., M.",id_base_author
id_creator_2083,"Sheeba, J.H.",id_base_author
id_creator_2084,"Araújo, M.B.",id_base_author
id_creator_11633,"Kunstmann, H.",id_base_author;id_base_editor
id_creator_2086,"Matthies, F.",id_base_author
id_creator_2087,"Rozanov, E.",id_base_author
id_creator_2088,"Böttger, D.",id_base_author
id_creator_2089,"Vierhaus, I.",id_base_author
id_creator_2090,"Radic, V.",id_base_author
id_creator_2091,"Ivar do Sul, J.",id_base_author
id_creator_2092,"Nekorin, V.",id_base_author
id_creator_2093,"Asay-Davis, X.S.",id_base_author
id_creator_11640,"Erisman, J.W.",id_base_author;id_base_editor
id_creator_2095,"Götze, C.",id_base_author
id_creator_2096,"Pavlov, A.N.",id_base_author
id_creator_2097,"Maurice, L.",id_base_author
id_creator_2098,"Gbobaniyi, E.O.",id_base_author
id_creator_2099,"Weir, T.",id_base_author
id_creator_2100,"Scholz, Y.",id_base_author
id_creator_2101,"Rust, H.",id_base_author
id_creator_11651,"Gash, J.H.C",id_base_author;id_base_editor
id_creator_2103,"Dosch, A.",id_base_author
id_creator_2104,"Schröder, J.",id_base_author
id_creator_2105,"Kallweit, R.",id_base_author
id_creator_2106,"Rother, H.",id_base_author
id_creator_2107,"Stott, A.W.",id_base_author
id_creator_2108,"Yu, W.",id_base_author
id_creator_2109,"Lorenz, S.",id_base_author
id_creator_2110,"Zou, J.",id_base_author
id_creator_2111,"Sun, S.",id_base_author
id_creator_2112,"Isoda, Y.",id_base_author
id_creator_2113,"Matthias, A.",id_base_author
id_creator_2114,"Jongschaap, R.E.",id_base_author
id_creator_2115,"Wilson, A.J.",id_base_author
id_creator_2116,"Lang, J.",id_base_author
